,LR,LSTM,LSTM_CNN,CHATGPT,LR_residuals,gpt_scores
2022-08-09 01:30:00,0,0,0,0,0.7177593321164508,0.13928862608379705
2022-08-09 01:40:00,0,0,0,0,0.6302061757811117,0.14260929239059145
2022-08-09 01:50:00,0,0,0,0,0.42943456951084613,0.15245612448162998
2022-08-09 02:00:00,0,0,0,0,0.45785388277435146,0.15353788010871683
2022-08-09 02:10:00,0,0,0,0,0.43599382283495913,0.15555460678596666
2022-08-09 02:20:00,0,0,0,0,0.38313437525268057,0.14941481797500594
2022-08-09 02:30:00,0,0,0,0,0.5791799865567171,0.14572981293839687
2022-08-09 02:40:00,0,0,0,0,0.510534747564094,0.13921820143566238
2022-08-09 02:50:00,0,0,0,0,0.5453229002100386,0.13238300851538576
2022-08-09 03:00:00,0,0,0,0,0.27395706171304823,0.12719129226000642
2022-08-09 03:10:00,0,0,0,0,0.18123925033440713,0.13462517797857348
2022-08-09 03:20:00,0,0,0,0,0.04543366617443212,0.14125125243911096
2022-08-09 03:30:00,0,0,0,0,0.08829737616574107,0.12650827144997834
2022-08-09 03:40:00,0,0,0,0,0.13930658116512262,0.14893465008446682
2022-08-09 03:50:00,0,0,0,0,0.3322917343947793,0.10070738363298026
2022-08-09 04:00:00,0,0,0,0,0.4801800920715422,0.12572709796029385
2022-08-09 04:10:00,0,0,0,0,0.6405191942789941,0.02002165192172467
2022-08-09 04:20:00,0,0,0,0,0.6446541237890173,0.07993764912099155
2022-08-09 04:30:00,0,0,0,0,0.29723625655709185,0.09170141285559552
2022-08-09 04:40:00,0,0,0,0,0.1537820194138959,0.09885677157883227
2022-08-09 04:50:00,0,0,0,0,0.1359669416045648,0.09172138834305477
2022-08-09 05:00:00,0,0,0,0,0.21806255822968268,0.09141050769157827
2022-08-09 05:10:00,0,0,0,0,0.22146400119046206,0.09459202557459773
2022-08-09 05:20:00,0,0,0,0,0.33421599125332335,0.0936756032959189
2022-08-09 05:30:00,0,0,0,0,0.33106460097646817,0.10062026301582366
2022-08-09 05:40:00,0,0,0,0,0.7161042714304031,0.1002892428327481
2022-08-09 05:50:00,0,0,0,0,0.7336228633888879,0.10218184679894787
2022-08-09 06:00:00,0,0,0,0,0.7104722531030276,0.09507969394715637
2022-08-09 06:10:00,0,0,0,0,0.7701452312080761,0.10117020225716694
2022-08-09 06:20:00,0,0,0,0,0.7962894658082149,0.10202338543573986
2022-08-09 06:30:00,0,0,0,0,0.9455247937551974,0.09952162992025254
2022-08-09 06:40:00,0,0,0,0,0.9903310095135964,0.10000998487509377
2022-08-09 06:50:00,0,0,0,0,1.072110421026217,0.10040073470039629
2022-08-09 07:00:00,0,0,0,0,1.176177450071819,0.08252521632973053
2022-08-09 07:10:00,0,0,0,0,1.2224512264728844,0.08490369346171439
2022-08-09 07:20:00,0,0,0,0,1.152238265533171,0.08973923155944802
2022-08-09 07:30:00,0,0,0,0,1.077711639642395,0.08726910426013568
2022-08-09 07:40:00,0,0,0,0,1.041708028520432,0.0879741518005786
2022-08-09 07:50:00,0,0,0,0,1.1488101373263007,0.0962429487733295
2022-08-09 08:00:00,0,0,0,0,1.0597670411729112,0.09767986419228086
2022-08-09 08:10:00,0,0,0,0,1.1100304508544028,0.10309752392683696
2022-08-09 08:20:00,0,0,0,0,1.0931079007070537,0.10806279093546728
2022-08-09 08:30:00,0,0,0,0,1.1156860786377578,0.10522791680741361
2022-08-09 08:40:00,0,0,0,0,1.070352167101717,0.09550068201357165
2022-08-09 08:50:00,0,0,0,0,1.3857214395035342,0.10426151244062415
2022-08-09 09:00:00,0,0,0,0,1.4246954561205314,0.09440429181584398
2022-08-09 09:10:00,0,0,0,0,1.5558806645320047,0.10537881701911483
2022-08-09 09:20:00,0,0,0,0,1.4710848187943313,0.09623516307676572
2022-08-09 09:30:00,0,0,0,0,1.5189256579505397,0.09425534028962751
2022-08-09 09:40:00,0,0,0,0,1.604876101947454,0.09479796734344798
2022-08-09 09:50:00,0,0,0,0,1.6452237428423047,0.10025960536401013
2022-08-09 10:00:00,0,0,0,0,1.5643377867805839,0.0728087428763734
2022-08-09 10:10:00,0,0,0,0,1.6823059540445655,0.09425852176817229
2022-08-09 10:20:00,0,0,0,0,1.7888653629086946,0.09738374763106539
2022-08-09 10:30:00,0,0,0,0,1.5797985956986764,0.09224987498155107
2022-08-09 10:40:00,0,0,0,0,1.6131476131978957,0.09645101796781763
2022-08-09 10:50:00,0,0,0,0,1.677011606978951,0.09629486623160638
2022-08-09 11:00:00,0,0,0,0,1.55998565985891,0.09638568288880628
2022-08-09 11:10:00,0,0,0,0,1.5657428112220515,0.09763057281569015
2022-08-09 11:20:00,0,0,0,0,1.6288379860959665,0.07046087563657422
2022-08-09 11:30:00,0,0,0,0,1.9057133856832422,0.06328694296472281
2022-08-09 11:40:00,0,0,0,0,1.4204559020473724,0.09658964809810461
2022-08-09 11:50:00,0,0,0,0,1.31522832700918,0.09406052561586403
2022-08-09 12:00:00,0,0,0,0,1.1243963043922207,0.10179818900049403
2022-08-09 12:10:00,0,0,0,0,1.0823671002127426,0.09546290833390747
2022-08-09 12:20:00,0,0,0,0,1.07567952187447,0.09654989616935378
2022-08-09 12:30:00,0,0,0,0,1.1449058978011948,0.09699370905596416
2022-08-09 12:40:00,0,0,0,0,1.253323554006485,0.10167145415673634
2022-08-09 12:50:00,0,0,0,0,1.3111999620325179,0.09281146205025637
2022-08-09 13:00:00,0,0,0,0,1.2937014785355387,0.09462154857026239
2022-08-09 13:10:00,0,0,0,0,1.2656389835170643,0.10217421692366707
2022-08-09 13:20:00,0,0,0,0,1.4304135144293113,0.0838035168035014
2022-08-09 13:30:00,0,0,0,0,1.6579331911966406,0.09672668183802063
2022-08-09 13:40:00,0,0,0,0,1.6957315694247797,0.09252794996258412
2022-08-09 13:50:00,0,0,0,0,1.6688952567515827,0.09829035707021089
2022-08-09 14:00:00,0,0,0,0,1.7582859057964484,0.08538268487113437
2022-08-09 14:10:00,0,0,0,0,1.874247739952125,0.09677745686884709
2022-08-09 14:20:00,0,0,0,0,1.8852911883634391,0.0918289225464396
2022-08-09 14:30:00,0,0,0,0,2.1257106114413986,0.09818126832189178
2022-08-09 14:40:00,0,0,0,0,2.1993379100922326,0.09723395810738616
2022-08-09 14:50:00,0,0,0,0,2.342816343988588,0.08436417428293719
2022-08-09 15:00:00,0,0,0,0,2.409239270177771,0.07013781630883353
2022-08-09 15:10:00,0,0,0,0,2.324043720641235,0.046299690916277725
2022-08-09 15:20:00,0,0,0,0,1.9343049100249274,0.07829800839516998
2022-08-09 15:30:00,0,0,0,0,1.9863489930980478,0.02720707470061201
2022-08-09 15:40:00,0,0,0,0,1.5765765176090696,0.09526929191407807
2022-08-09 15:50:00,0,0,0,0,1.5432149282658898,0.05783257823858767
2022-08-09 16:00:00,0,0,0,0,1.1829078026809157,0.0855948176898697
2022-08-09 16:10:00,0,0,0,0,1.0381600496946106,0.09106195071857626
2022-08-09 16:20:00,0,0,0,0,0.9693938130727844,0.09355098514395155
2022-08-09 16:30:00,0,0,0,0,0.8892201123018211,0.0885230165302191
2022-08-09 16:40:00,0,0,0,0,0.9750636240568369,0.09257902862755701
2022-08-09 16:50:00,0,0,0,0,1.0850394748786485,0.08253684551445245
2022-08-09 17:00:00,0,0,0,0,1.017706775565614,0.09050749769760918
2022-08-09 17:10:00,0,0,0,0,0.7705568062269279,0.09480887075770872
2022-08-09 17:20:00,0,0,0,0,0.9736289648987508,0.100020910555155
2022-08-09 17:30:00,0,0,0,0,1.0615747740241517,0.07622268428321488
2022-08-09 17:40:00,0,0,0,0,1.1828456309702489,0.04073337349352979
2022-08-09 17:50:00,0,0,0,0,1.3758017763817207,0.02376640341533376
2022-08-09 18:00:00,0,0,0,0,1.1023240359549789,0.08606600011771526
2022-08-09 18:10:00,0,0,0,0,1.2328934129488403,0.09285289916616757
2022-08-09 18:20:00,0,0,0,0,1.103216601299465,0.02913760974488888
2022-08-09 18:30:00,0,0,0,0,1.0428479963754853,0.0842363147148728
2022-08-09 18:40:00,0,0,0,0,0.7109773223256042,0.03931135398732699
2022-08-09 18:50:00,0,0,0,0,0.81465991613765,0.05631669101582293
2022-08-09 19:00:00,0,0,0,0,0.667119401652208,0.0685728066868444
2022-08-09 19:10:00,0,0,0,0,0.07694647379884856,0.026450372723949345
2022-08-09 19:20:00,0,0,0,0,0.13685623630045285,0.17462839449372525
2022-08-09 19:30:00,0,0,0,0,0.04862853251191268,0.14333228333802456
2022-08-09 19:40:00,0,0,0,0,0.036355546588090704,0.1507063512097862
2022-08-09 19:50:00,0,0,0,0,0.20911347848470285,0.15690494670892857
2022-08-09 20:00:00,0,0,0,0,0.3127061455149516,0.1485176212574244
2022-08-09 20:10:00,0,0,0,0,0.5915387705987811,0.1429530017051791
2022-08-09 20:20:00,0,0,0,0,0.6519734250488156,0.13055351884108846
2022-08-09 20:30:00,0,0,0,0,0.6534999324703534,0.12328509565322421
2022-08-09 20:40:00,0,0,0,0,0.39919596091700527,0.12942059730785965
2022-08-09 20:50:00,0,0,0,0,0.11284645374826141,0.12639308035593289
2022-08-09 21:00:00,0,0,0,0,0.39438372125956533,0.15304778276757502
2022-08-09 21:10:00,0,0,0,0,0.48302532606872717,0.13801337632551913
2022-08-09 21:20:00,0,0,0,0,0.4897497709769425,0.13994947269632385
2022-08-09 21:30:00,0,0,0,0,0.5802129439109223,0.1477663081179238
2022-08-09 21:40:00,0,0,0,0,0.8626545157582584,0.15179993061898867
2022-08-09 21:50:00,0,0,0,0,1.1959264312957245,0.12768992823060277
2022-08-09 22:00:00,0,0,0,0,1.397837809515785,0.11715815470421187
2022-08-09 22:10:00,0,0,0,0,1.0102810227336008,0.10469016380007895
2022-08-09 22:20:00,0,0,0,0,0.4686148517665387,0.11754417319660326
2022-08-09 22:30:00,0,0,0,0,0.06979923164840329,0.13923861604774035
2022-08-09 22:40:00,0,0,0,0,0.1831020786262485,0.13673157488749738
2022-08-09 22:50:00,0,0,0,0,0.03293205708489921,0.1592799099725669
2022-08-09 23:00:00,0,0,0,0,0.038219624366568894,0.17532066573034472
2022-08-09 23:10:00,0,0,0,0,0.33723759577769385,0.16766736931678533
2022-08-09 23:20:00,0,0,0,0,0.4665424854446485,0.1469843050052369
2022-08-09 23:30:00,0,0,0,0,0.5821701826669994,0.14947116269027494
2022-08-09 23:40:00,0,0,0,0,0.2727945665440572,0.1432533859130703
2022-08-09 23:50:00,0,0,0,0,0.2028714107928593,0.13758370614155657
2022-08-10 00:00:00,0,0,0,0,0.5102156418804427,0.15039206570844194
2022-08-10 00:10:00,0,0,0,0,0.6656304305106815,0.1279626574881511
2022-08-10 00:20:00,0,0,0,0,0.45846864176098734,0.14655589946980435
2022-08-10 00:30:00,0,0,0,0,0.16121259155233503,0.14461161956525376
2022-08-10 00:40:00,0,0,0,0,0.20188759549557744,0.15785288345535792
2022-08-10 00:50:00,0,0,0,0,0.2604998489895536,0.1565438873805967
2022-08-10 01:00:00,0,0,0,0,0.19004600244103642,0.13815099623860078
2022-08-10 01:10:00,0,0,0,0,0.12499275141247779,0.08902208044230608
2022-08-10 01:20:00,0,0,0,0,0.486778877168085,0.04030186873607855
2022-08-10 01:30:00,0,0,0,0,0.47743486552973025,0.0544231884666484
2022-08-10 01:40:00,0,0,0,0,0.8807831968233444,0.07866876873169881
2022-08-10 01:50:00,0,0,0,0,0.41189366665554417,0.08906048283215218
2022-08-10 02:00:00,0,0,0,0,0.1571617663903453,0.02181868909521656
2022-08-10 02:10:00,0,0,0,0,0.24340993504271324,0.08610242026868165
2022-08-10 02:20:00,0,0,0,0,0.05231950089504522,0.11173671836215976
2022-08-10 02:30:00,0,0,0,0,0.12911578333581275,0.1034124525979147
2022-08-10 02:40:00,0,0,0,0,0.14389273542540337,0.10890727902980374
2022-08-10 02:50:00,0,0,0,0,0.25767711036070295,0.11143115543659998
2022-08-10 03:00:00,0,0,0,0,0.5546244473894006,0.04442660567220902
2022-08-10 03:10:00,0,0,0,0,0.9257705123794651,0.05958990722098778
2022-08-10 03:20:00,0,0,0,0,0.5231450726296814,0.11054452440264101
2022-08-10 03:30:00,0,0,0,0,0.545492277353091,0.10220660822064093
2022-08-10 03:40:00,0,0,0,0,0.6391700247511594,0.11619462926014984
2022-08-10 03:50:00,0,0,0,0,0.81266292729795,0.10716594888090614
2022-08-10 04:00:00,0,0,0,0,0.9470490038645636,0.1030836718365824
2022-08-10 04:10:00,0,0,0,0,1.1884009184583064,0.10833616162950982
2022-08-10 04:20:00,0,0,0,0,1.113996656374816,0.10915037930302834
2022-08-10 04:30:00,0,0,0,0,1.0249937047278053,0.10177991270584558
2022-08-10 04:40:00,0,0,0,0,1.0301456012322348,0.09908218406605518
2022-08-10 04:50:00,0,0,0,0,1.1446112639693666,0.10483877207206782
2022-08-10 05:00:00,0,0,0,0,1.0117419011938154,0.09695435857474316
2022-08-10 05:10:00,0,0,0,0,0.5990091850030197,0.10873829268772339
2022-08-10 05:20:00,0,0,0,0,0.5835795688044527,0.10243663970680189
2022-08-10 05:30:00,0,0,0,0,0.3939726865502635,0.1048853401344988
2022-08-10 05:40:00,0,0,0,0,0.18499937153710277,0.10258915943459784
2022-08-10 05:50:00,0,0,0,0,0.1733253049166521,0.10191420893658037
2022-08-10 06:00:00,0,0,0,0,0.14681348248562642,0.08796107801104375
2022-08-10 06:10:00,0,0,0,0,0.45218422241830325,0.06787041760931212
2022-08-10 06:20:00,0,0,0,0,0.17674580904812132,0.11155512365053566
2022-08-10 06:30:00,0,0,0,0,0.07724770154378291,0.13120366849135762
2022-08-10 06:40:00,0,0,0,0,0.2727214846132142,0.14866694472246939
2022-08-10 06:50:00,0,0,0,0,0.322610543423238,0.13960265496553131
2022-08-10 07:00:00,0,0,0,0,0.7024092465818157,0.023016811108876878
2022-08-10 07:10:00,0,0,0,0,0.8154328846309298,0.09176928323883787
2022-08-10 07:20:00,0,0,0,0,0.5530198939031834,0.10271864635993261
2022-08-10 07:30:00,0,0,0,0,0.40324896119010845,0.10287892504156754
2022-08-10 07:40:00,0,0,0,0,0.22396065433310497,0.09786017537755975
2022-08-10 07:50:00,0,0,0,0,0.3909194921582113,0.1054893697672033
2022-08-10 08:00:00,0,0,0,0,0.19792262453538,0.10987894191532988
2022-08-10 08:10:00,0,0,0,0,0.18495372966552992,0.06283353252249324
2022-08-10 08:20:00,0,0,0,0,0.26193832224386426,0.047491520920395325
2022-08-10 08:30:00,0,0,0,0,0.7435256716906764,0.08743365473166181
2022-08-10 08:40:00,0,0,0,0,0.8057297057613511,0.09438604582886317
2022-08-10 08:50:00,0,0,0,0,0.7851538879964934,0.0982901552048428
2022-08-10 09:00:00,0,0,0,0,0.995475409190405,0.10289251477075106
2022-08-10 09:10:00,0,0,0,0,0.8338863502192027,0.09645932614258695
2022-08-10 09:20:00,0,0,0,0,0.5958227135429368,0.08738376500952683
2022-08-10 09:30:00,0,0,0,0,0.5758449400761165,0.1568895967786315
2022-08-10 09:40:00,0,0,0,0,0.7086700181384558,0.15800457787933664
2022-08-10 09:50:00,0,0,0,0,0.493227324108247,0.13686683036195668
2022-08-10 10:00:00,0,0,0,0,0.6540414688707656,0.0415003757754161
2022-08-10 10:10:00,0,0,0,0,0.6820508268662522,0.02801395112105809
2022-08-10 10:20:00,0,0,0,0,0.918177547020683,0.05581046863990713
2022-08-10 10:30:00,0,0,0,0,1.2381913275600454,0.027444912859007298
2022-08-10 10:40:00,0,0,0,0,1.2526343131711286,0.02008454097999335
2022-08-10 10:50:00,0,0,0,0,1.2815477359669813,0.010251199900558783
2022-08-10 11:00:00,0,0,0,0,1.4071416470932903,0.0372976130531657
2022-08-10 11:10:00,0,0,0,0,1.4589740734801282,0.05742871786212922
2022-08-10 11:20:00,0,0,0,0,1.4172542729704602,8.786059217946729e-07
2022-08-10 11:30:00,0,0,0,0,0.6162499704719551,0.042636096952120006
2022-08-10 11:40:00,0,0,0,0,0.8019668530353385,0.04307467189650416
2022-08-10 11:50:00,0,0,0,0,0.479953892446062,0.019683126726892985
2022-08-10 12:00:00,0,0,0,0,0.3212849203493917,0.06469903105467933
2022-08-10 12:10:00,0,0,0,0,0.5023793658399143,0.031222963156571804
2022-08-10 12:20:00,0,0,0,0,0.4052322153415773,0.04721165918247072
2022-08-10 12:30:00,0,0,0,0,0.43377507528207815,0.04441154811981762
2022-08-10 12:40:00,0,0,0,0,0.16390309859706065,0.07640588890328348
2022-08-10 12:50:00,0,0,0,0,0.30465823747327647,0.03453608948292031
2022-08-10 13:00:00,0,0,0,0,0.262514293885161,0.0007258436866315332
2022-08-10 13:10:00,0,0,0,0,0.5067916471044569,0.03793278052426097
2022-08-10 13:20:00,0,0,0,0,0.28247260070305913,0.038242235780385214
2022-08-10 13:30:00,0,0,0,0,0.5946429775878244,0.018753524500345176
2022-08-10 13:40:00,0,0,0,0,0.6883232471540097,0.011516972607017673
2022-08-10 13:50:00,0,0,0,0,0.3665025767574974,0.004240469502906685
2022-08-10 14:00:00,0,0,0,0,0.5812859625266285,0.06182960381731639
2022-08-10 14:10:00,0,0,0,1,0.7194315636907334,-0.011971302819776652
2022-08-10 14:20:00,0,0,0,1,0.7250319753434766,-0.013028614684015283
2022-08-10 14:30:00,0,0,0,1,0.3835547137763271,-0.00014296533415247836
2022-08-10 14:40:00,0,0,0,1,0.8061049612658522,-0.02945821078414368
2022-08-10 14:50:00,0,0,0,1,0.9123234191777669,-0.02175099143256043
2022-08-10 15:00:00,0,0,0,1,1.4392036364115697,-0.034834380832665324
2022-08-10 15:10:00,0,0,0,1,1.3486724077906231,-0.020174089576412202
2022-08-10 15:20:00,0,0,0,1,1.4512113405324456,-0.0316588308697755
2022-08-10 15:30:00,0,0,0,1,1.7462923785606392,-0.005621422657882902
2022-08-10 15:40:00,0,0,0,1,1.3813264233716893,-0.014715274686036506
2022-08-10 15:50:00,0,0,0,1,1.2850048241288405,-0.023866571786960056
2022-08-10 16:00:00,0,0,0,1,1.2638203573496725,-0.01502981313713525
2022-08-10 16:10:00,0,0,0,1,1.156631641141331,-0.0022907707279870015
2022-08-10 16:20:00,0,0,0,1,1.1359877460313186,-0.01716295134444057
2022-08-10 16:30:00,0,0,0,1,1.3213317801015876,-0.0003556767168800823
2022-08-10 16:40:00,0,0,0,1,1.210792665121211,-0.038738255142733435
2022-08-10 16:50:00,0,0,0,1,1.252511437085822,-0.02782903136355097
2022-08-10 17:00:00,0,0,0,1,0.9815768757581438,-0.02867814032453042
2022-08-10 17:10:00,0,0,0,1,1.3753622541191532,-0.005021715607670063
2022-08-10 17:20:00,0,0,0,1,1.5249465332644405,-0.016734089582725042
2022-08-10 17:30:00,0,0,0,1,1.3907791768973752,-0.034278277232323906
2022-08-10 17:40:00,0,0,0,1,1.309829852476824,-0.033635438991754585
2022-08-10 17:50:00,0,0,0,1,1.1191033894956135,-0.033432983649339665
2022-08-10 18:00:00,0,0,0,1,1.361322493278081,-0.011537914084810752
2022-08-10 18:10:00,0,0,0,1,1.3576666843655616,-0.012783259778852751
2022-08-10 18:20:00,0,0,0,1,1.3610515245498078,-0.011090877396633503
2022-08-10 18:30:00,0,1,0,1,1.683936744449305,-0.00956609648089235
2022-08-10 18:40:00,0,1,0,1,1.8325345721355362,-0.0029883564886801217
2022-08-10 18:50:00,0,1,0,1,1.8733499410983043,-0.007919006767913905
2022-08-10 19:00:00,0,1,0,1,1.8782260535937283,-0.004365656601515999
2022-08-10 19:10:00,0,1,0,1,1.9533006735098866,-0.02033241311420908
2022-08-10 19:20:00,0,0,0,0,1.3332304021988364,0.016228907799860304
2022-08-10 19:30:00,0,0,0,0,1.2880352969138968,0.05409990254987507
2022-08-10 19:40:00,0,0,0,0,1.1746469281363616,0.04503221014362768
2022-08-10 19:50:00,0,0,0,0,1.218079524336737,0.05346294260464879
2022-08-10 20:00:00,0,0,0,0,0.9328314406587737,0.08703760730347915
2022-08-10 20:10:00,0,0,0,0,0.3577619078050702,0.10266938580688822
2022-08-10 20:20:00,0,0,0,0,0.1846478422882356,0.12684388029064175
2022-08-10 20:30:00,0,0,0,0,0.2680987086526443,0.14580573970094185
2022-08-10 20:40:00,0,0,0,0,0.4081002220880947,0.16528705296520846
2022-08-10 20:50:00,0,0,0,0,0.6294119731144647,0.16037885516476197
2022-08-10 21:00:00,0,0,0,0,0.36636877841338134,0.1523850871080079
2022-08-10 21:10:00,0,0,0,0,0.05423225534646292,0.1438510977073975
2022-08-10 21:20:00,0,0,0,0,0.08288253207819452,0.14191531955053804
2022-08-10 21:30:00,0,0,0,0,0.26437814008194493,0.13578899379201392
2022-08-10 21:40:00,0,0,0,0,0.03545689257408213,0.14274946127668808
2022-08-10 21:50:00,0,0,0,0,0.28872433325684455,0.16263168869267774
2022-08-10 22:00:00,0,0,0,0,0.4123780414248941,0.18331283584732727
2022-08-10 22:10:00,0,0,0,0,0.39868428967580627,0.169490861198701
2022-08-10 22:20:00,0,0,0,0,0.3858016595587088,0.1748703586964015
2022-08-10 22:30:00,0,0,0,0,0.1674407838619345,0.18429655459019617
2022-08-10 22:40:00,0,0,0,0,0.019758846592033308,0.17797304159774407
2022-08-10 22:50:00,0,0,0,0,0.09205840056410608,0.16390558090754992
2022-08-10 23:00:00,0,0,0,0,0.025748667058550723,0.14511944694194945
2022-08-10 23:10:00,0,0,0,0,0.12870982320364988,0.14460424277152767
2022-08-10 23:20:00,0,0,0,0,0.0012890113461736519,0.13521365465040514
2022-08-10 23:30:00,0,0,0,0,0.11325316353570258,0.1395210465017298
2022-08-10 23:40:00,0,0,0,0,0.24233657776426298,0.15215649024293437
2022-08-10 23:50:00,0,0,0,0,0.4518794056943065,0.1302323577665644
2022-08-11 00:00:00,0,0,0,0,0.45754971906082176,0.1270935540526983
2022-08-11 00:10:00,0,0,0,0,0.29549679409966956,0.12952370358313892
2022-08-11 00:20:00,0,0,0,0,0.18045306039961417,0.14518760835893263
2022-08-11 00:30:00,0,0,0,0,0.032217423618376984,0.16902737251851713
2022-08-11 00:40:00,0,0,0,0,0.10239566083846796,0.14355055951992712
2022-08-11 00:50:00,0,0,0,0,0.024893490882092806,0.11759326561915695
2022-08-11 01:00:00,0,0,0,0,0.37630821373361556,0.11360231270637483
2022-08-11 01:10:00,0,0,0,0,0.7044413086377261,0.11545114900630288
2022-08-11 01:20:00,0,0,0,0,0.9455325875110745,0.13171666453808284
2022-08-11 01:30:00,0,0,0,0,0.7740650364199624,0.12685415898661778
2022-08-11 01:40:00,0,0,0,0,0.6146936007047472,0.12773734974743495
2022-08-11 01:50:00,0,0,0,0,0.4362089138496259,0.15355981223126608
2022-08-11 02:00:00,0,0,0,0,0.26358972568991845,0.12459743927692574
2022-08-11 02:10:00,0,0,0,0,0.10989228497673764,0.11117156469797185
2022-08-11 02:20:00,0,0,0,0,0.2175392347057894,0.11438589475897398
2022-08-11 02:30:00,0,0,0,0,0.628834253824202,0.04973477082446098
2022-08-11 02:40:00,0,0,0,0,0.6906687187948322,0.07407758157368938
2022-08-11 02:50:00,0,0,0,0,0.9226319717115032,0.0989473711991507
2022-08-11 03:00:00,0,0,0,0,1.0373506527077225,0.10513079840795381
2022-08-11 03:10:00,0,0,0,0,1.1070288910687935,0.10090270686875435
2022-08-11 03:20:00,0,0,0,0,1.2333768214245353,0.05738404435126221
2022-08-11 03:30:00,0,0,0,0,1.4817184179350917,0.09375941566950169
2022-08-11 03:40:00,0,0,0,0,1.0350970885588282,0.09806768115586567
2022-08-11 03:50:00,0,0,0,0,0.5269371873675226,0.10704121988724302
2022-08-11 04:00:00,0,0,0,0,0.32991119958180803,0.1046943039437821
2022-08-11 04:10:00,0,0,0,0,0.164921748922346,0.1155685674871389
2022-08-11 04:20:00,0,0,0,0,0.23644382698811484,0.10157093216412544
2022-08-11 04:30:00,0,0,0,0,0.18960733878039093,0.09370143276998538
2022-08-11 04:40:00,0,0,0,0,0.16780197405488195,0.04728478286675197
2022-08-11 04:50:00,0,0,0,0,0.21705531827200986,0.04732535089218537
2022-08-11 05:00:00,0,0,0,0,0.5235292897697903,0.054886626468761524
2022-08-11 05:10:00,0,0,0,0,0.011371317143783699,0.09417784663497658
2022-08-11 05:20:00,0,0,0,0,0.05960182205541997,0.09824165059109546
2022-08-11 05:30:00,0,0,0,0,0.1999086012193203,0.10711406185607636
2022-08-11 05:40:00,0,0,0,0,0.4056917832802043,0.11035464330758782
2022-08-11 05:50:00,0,0,0,0,0.4713297822902405,0.11054305180690199
2022-08-11 06:00:00,0,0,0,0,0.5384673821102197,0.056311911570603446
2022-08-11 06:10:00,0,0,0,0,0.11274435842600639,0.03827785088295155
2022-08-11 06:20:00,0,0,0,0,0.4308963707913591,0.0611467623344889
2022-08-11 06:30:00,0,0,0,0,0.9736922461586772,0.0635625199362283
2022-08-11 06:40:00,0,0,0,0,0.7675622491348122,0.08649791486033676
2022-08-11 06:50:00,0,0,0,0,0.6193626228129929,0.13928756688632082
2022-08-11 07:00:00,0,0,0,0,0.4061922500120403,0.11618828143786758
2022-08-11 07:10:00,0,0,0,0,0.40090109485815617,0.05555554257433226
2022-08-11 07:20:00,0,0,0,0,0.27967522534163436,0.10500603533585628
2022-08-11 07:30:00,0,0,0,0,0.10161342180185073,0.09666568041042045
2022-08-11 07:40:00,0,0,0,0,0.21686702500485922,0.10150247889635505
2022-08-11 07:50:00,0,0,0,0,0.44098671605502915,0.07389513936583103
2022-08-11 08:00:00,0,0,0,0,0.4821086280720479,0.0721454059713913
2022-08-11 08:10:00,0,0,0,0,0.9667453139051929,0.103978608441615
2022-08-11 08:20:00,0,0,0,0,1.0267782745816234,0.09102258129431129
2022-08-11 08:30:00,0,0,0,0,0.8884497853872446,0.08816074651266315
2022-08-11 08:40:00,0,0,0,0,0.8036308702832144,0.037832690356912835
2022-08-11 08:50:00,0,0,0,0,0.5484492121116418,0.1017297857221851
2022-08-11 09:00:00,0,0,0,0,0.8630027852164162,0.044886369593912456
2022-08-11 09:10:00,0,0,0,0,0.6504132214617968,0.03330836441444418
2022-08-11 09:20:00,0,0,0,0,0.7456071419762083,0.03814456165618285
2022-08-11 09:30:00,0,0,0,0,0.7799755469605927,0.0967885978970176
2022-08-11 09:40:00,0,0,0,0,0.8918907737544188,0.040746744461277684
2022-08-11 09:50:00,0,0,0,0,0.6446213544060271,0.07742003396027197
2022-08-11 10:00:00,0,0,0,0,0.6665762671536655,0.1388286868914072
2022-08-11 10:10:00,0,0,0,0,0.8418862396504139,0.10219018481934566
2022-08-11 10:20:00,0,0,0,0,0.8977440881316241,0.06447835810858316
2022-08-11 10:30:00,0,0,0,0,0.7600268146664604,0.1334643563628346
2022-08-11 10:40:00,0,0,0,0,0.4574483170335242,0.04448277859406602
2022-08-11 10:50:00,0,0,0,0,0.2261124679464146,0.06779097557581693
2022-08-11 11:00:00,0,0,0,0,0.22621307006747315,0.055691584113137904
2022-08-11 11:10:00,0,0,0,0,0.1985933220881364,0.0773682721850053
2022-08-11 11:20:00,0,0,0,0,0.1688216140589418,0.023117507958316796
2022-08-11 11:30:00,0,0,0,0,0.20852808191612837,0.04335367826181291
2022-08-11 11:40:00,0,0,0,0,0.27118140528361323,0.11041876491258257
2022-08-11 11:50:00,0,0,0,0,0.27546288420691667,0.023225001480470242
2022-08-11 12:00:00,0,0,0,0,0.2642098367499486,0.02118658756808267
2022-08-11 12:10:00,0,0,0,0,0.18210303614738166,0.06430902336107691
2022-08-11 12:20:00,0,0,0,1,0.6242105735882575,-0.004204324152332073
2022-08-11 12:30:00,0,0,0,1,0.6424322656844055,-0.002991387617101382
2022-08-11 12:40:00,0,1,0,1,1.2884664704953153,-0.0312907655181901
2022-08-11 12:50:00,0,1,0,0,1.1556991254473772,0.0210570359565464
2022-08-11 13:00:00,0,1,1,1,1.3454142437800343,-0.016598396605044363
